scaffold_2_50	sp|P15989|CO6A3_CHICK	39.062	64	39	0	155	218	2191	2254	6.25e-04	39.3	27
scaffold_2_50	sp|P15989|CO6A3_CHICK	36.842	76	36	1	155	218	2221	2296	8.01e-04	38.9	27
scaffold_2_50	sp|P12111|CO6A3_HUMAN	49.206	63	26	1	155	211	2101	2163	3.78e-07	49.3	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	39.080	87	46	1	154	240	2307	2386	5.83e-06	45.8	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	44.262	61	34	0	154	214	2103	2163	1.01e-05	45.1	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	40.909	66	39	0	153	218	2084	2149	1.55e-04	41.2	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	33.721	86	36	2	154	218	2052	2137	1.61e-04	41.2	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	39.474	76	36	2	150	215	2150	2225	2.08e-04	40.8	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	37.662	77	36	1	154	218	2043	2119	2.55e-04	40.4	38
scaffold_2_50	sp|P12111|CO6A3_HUMAN	39.241	79	48	0	141	219	2021	2099	2.97e-04	40.4	38
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	50.000	66	31	1	155	218	2236	2301	4.64e-07	48.9	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	52.459	61	26	1	158	218	1830	1887	5.36e-07	48.9	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	51.020	49	24	0	170	218	2233	2281	2.05e-06	47.0	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	47.826	69	31	2	155	218	1839	1907	2.94e-06	46.6	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	40.741	81	33	2	155	220	1607	1687	5.50e-06	45.8	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	47.541	61	32	0	158	218	1628	1688	3.01e-05	43.5	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	45.455	66	36	0	154	219	2532	2597	1.32e-04	41.6	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	44.615	65	33	1	157	218	2092	2156	1.42e-04	41.6	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	44.262	61	34	0	158	218	1598	1658	1.51e-04	41.2	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	41.667	72	36	2	154	219	1585	1656	2.62e-04	40.4	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	44.068	59	33	0	155	213	2114	2172	2.99e-04	40.4	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	36.559	93	32	1	154	219	2577	2669	4.18e-04	40.0	28
scaffold_2_50	sp|Q63870|CO7A1_MOUSE	36.957	92	40	1	153	226	1789	1880	7.92e-04	38.9	28
scaffold_2_50	sp|Q05707|COEA1_HUMAN	35.106	94	35	2	154	226	1523	1611	1.51e-06	47.4	39
scaffold_2_50	sp|Q05707|COEA1_HUMAN	28.226	124	65	1	153	252	1516	1639	1.58e-06	47.4	39
scaffold_2_50	sp|Q05707|COEA1_HUMAN	45.098	51	25	1	152	202	1512	1559	2.78e-04	40.4	39
scaffold_2_50	sp|Q05707|COEA1_HUMAN	33.333	84	33	2	154	217	1479	1559	3.86e-04	40.0	39
scaffold_2_50	sp|Q923P0|COKA1_MOUSE	33.750	80	38	1	154	218	1134	1213	1.37e-05	44.3	25
scaffold_2_50	sp|Q923P0|COKA1_MOUSE	32.500	80	39	1	154	218	1122	1201	0.001	38.9	25
scaffold_2_59	sp|P39793|PBPA_BACSU	29.154	638	389	24	101	714	38	636	6.45e-57	210	67
scaffold_4_3	sp|Q9UT24|BRR2_SCHPO	25.521	384	220	15	27	354	523	896	8.09e-17	85.1	24
scaffold_4_3	sp|Q54G57|ASCC3_DICDI	26.650	409	234	18	34	387	494	891	1.98e-16	84.0	26
scaffold_4_3	sp|Q54G57|ASCC3_DICDI	22.051	390	217	17	25	354	1328	1690	2.55e-08	57.0	26
scaffold_4_3	sp|Q9VUV9|U520_DROME	24.868	378	215	17	34	354	492	857	2.95e-14	76.6	23
scaffold_4_3	sp|O48534|DEXHD_ARATH	25.330	379	212	18	34	354	517	882	3.28e-14	76.6	24
scaffold_4_3	sp|O48534|DEXHD_ARATH	23.048	269	182	12	25	284	1353	1605	3.60e-06	50.1	24
scaffold_4_3	sp|Q55CI8|HELCL_DICDI	24.934	381	215	15	34	357	563	929	6.25e-14	75.5	25
scaffold_4_3	sp|Q55CI8|HELCL_DICDI	22.030	404	239	15	8	354	1382	1766	6.79e-06	49.3	25
scaffold_4_3	sp|Q9U2G0|U520_CAEEL	24.409	381	212	17	34	354	486	850	1.43e-13	74.3	23
scaffold_4_3	sp|Q9SYP1|DEXHC_ARATH	24.533	375	220	14	34	354	516	881	1.45e-13	74.3	24
scaffold_4_3	sp|Q9SYP1|DEXHC_ARATH	22.957	257	177	11	25	273	1352	1595	3.47e-05	47.0	24
scaffold_4_3	sp|E1BNG3|ASCC3_BOVIN	23.936	376	222	15	34	354	488	854	6.39e-13	72.4	23
scaffold_4_3	sp|Q9FNQ1|DEXHE_ARATH	25.074	339	189	14	40	328	525	848	7.66e-13	72.0	22
scaffold_4_3	sp|Q9FNQ1|DEXHE_ARATH	22.478	347	207	13	25	328	1357	1684	1.24e-09	61.6	22
scaffold_4_3	sp|F1NTD6|ASCC3_CHICK	23.404	376	224	16	34	354	497	863	1.59e-12	70.9	24
scaffold_4_3	sp|F1NTD6|ASCC3_CHICK	22.078	385	224	15	25	354	1337	1700	2.43e-10	63.9	24
scaffold_4_3	sp|O75643|U520_HUMAN	24.474	380	214	17	34	354	492	857	1.72e-12	70.9	24
scaffold_4_3	sp|O75643|U520_HUMAN	21.839	348	210	13	25	329	1329	1657	9.13e-08	55.5	24
scaffold_4_3	sp|F1LNJ2|U520_RAT	24.211	380	215	17	34	354	492	857	2.39e-12	70.5	24
scaffold_4_3	sp|F1LNJ2|U520_RAT	21.552	348	211	13	25	329	1332	1660	2.02e-07	54.3	24
scaffold_4_3	sp|F1LPQ2|ASCC3_RAT	22.933	375	227	12	34	354	489	855	2.70e-12	70.1	24
scaffold_4_3	sp|F1LPQ2|ASCC3_RAT	21.907	388	220	15	25	354	1329	1691	5.45e-09	59.3	24
scaffold_4_3	sp|Q6P4T2|U520_MOUSE	24.211	380	215	17	34	354	492	857	2.95e-12	70.1	24
scaffold_4_3	sp|Q6P4T2|U520_MOUSE	21.552	348	211	13	25	329	1329	1657	2.35e-07	53.9	24
scaffold_4_3	sp|E9PZJ8|ASCC3_MOUSE	22.667	375	228	12	34	354	489	855	3.42e-12	70.1	24
scaffold_4_3	sp|E9PZJ8|ASCC3_MOUSE	22.597	385	222	16	25	354	1329	1692	3.64e-10	63.2	24
scaffold_4_3	sp|P32639|BRR2_YEAST	25.450	389	219	18	25	354	500	876	6.05e-12	68.9	24
scaffold_4_3	sp|Q8N3C0|ASCC3_HUMAN	22.933	375	227	14	34	354	488	854	1.64e-11	67.8	24
scaffold_4_3	sp|Q8N3C0|ASCC3_HUMAN	22.597	385	222	16	25	354	1328	1691	4.54e-10	62.8	24
scaffold_4_3	sp|O60072|SLH1_SCHPO	30.348	201	113	9	27	210	281	471	1.18e-09	61.6	24
scaffold_4_3	sp|O60072|SLH1_SCHPO	22.135	384	220	14	27	354	1138	1498	5.25e-07	52.8	24
scaffold_4_14	sp|T2KMF4|PLH4_FORAG	25.888	197	137	3	148	336	853	1048	1.16e-10	61.6	53
scaffold_4_15	sp|T2KMF4|PLH4_FORAG	28.108	185	124	4	2	178	1118	1301	2.38e-14	70.1	80
scaffold_4_17	sp|T2KPJ7|PLH8_FORAG	27.877	391	257	14	73	452	106	482	4.23e-29	121	65
scaffold_4_17	sp|P77989|BGAL_THEP3	27.742	465	262	19	22	459	19	436	8.60e-26	110	75
scaffold_4_17	sp|P06760|BGLR_RAT	23.810	546	332	22	9	503	29	541	4.80e-23	101	85
scaffold_4_17	sp|O52847|BGAL_PRIM3	25.051	491	286	20	9	460	80	527	1.13e-21	98.2	77
scaffold_4_17	sp|Q8E0N2|BGLR_STRA5	23.194	526	316	22	30	501	13	504	3.06e-21	95.9	81
scaffold_4_17	sp|A5F5U6|BGAL_VIBC3	23.629	474	278	15	12	450	72	496	4.18e-21	96.3	75
scaffold_4_17	sp|P24131|BGAL_CLOAT	25.773	388	217	15	81	436	134	482	4.27e-21	96.3	61
scaffold_4_17	sp|Q5LIC7|BGLR_BACFN	24.130	460	267	19	20	438	41	459	8.80e-21	94.7	72
scaffold_4_17	sp|Q8XP19|BGLR_CLOPE	23.849	608	372	24	22	574	15	586	1.86e-20	93.6	95
scaffold_4_17	sp|Q4FAT7|BGLR_PIG	21.429	546	344	21	9	501	30	543	1.79e-19	90.5	84
scaffold_4_17	sp|B4S2K9|BGAL_ALTMD	23.341	437	280	15	40	452	94	499	2.86e-19	90.5	71
scaffold_4_17	sp|T2KM09|PLH16_FORAG	24.573	468	268	20	12	454	63	470	4.14e-19	90.1	76
scaffold_4_17	sp|P06864|BGA2_ECOLI	22.593	540	335	20	14	507	33	535	4.39e-19	89.7	85
scaffold_4_17	sp|O97524|BGLR_FELCA	21.547	543	347	22	9	501	29	542	4.49e-19	89.4	84
scaffold_4_17	sp|Q6LL68|BGAL_PHOPR	24.490	441	269	15	45	459	101	503	8.43e-19	89.0	71
scaffold_4_17	sp|A7MN76|BGAL_CROS8	23.394	436	281	15	45	459	115	518	1.69e-18	88.2	71
scaffold_4_17	sp|P26257|BGAL_THETU	25.400	437	274	21	20	434	5	411	2.08e-18	87.4	71
scaffold_4_17	sp|P00723|BGAL_KLULA	22.490	498	290	15	2	436	41	505	3.13e-18	87.0	74
scaffold_4_17	sp|A0KQH4|BGAL_AERHH	23.202	431	268	13	48	450	104	499	3.95e-18	87.0	69
scaffold_4_17	sp|A1A3T0|BGAC_BIFAA	23.601	411	243	15	42	404	97	484	6.51e-18	86.3	62
scaffold_4_17	sp|P81650|BGAL_PSEHA	23.107	515	306	20	22	500	78	538	8.05e-18	85.9	82
scaffold_4_17	sp|Q03WL0|BGAL_LEUMM	24.211	475	285	17	8	452	66	495	8.11e-18	85.9	76
scaffold_4_17	sp|O18835|BGLR_CANLF	21.179	543	349	21	9	501	29	542	9.49e-18	85.1	84
scaffold_4_17	sp|P23989|BGAL_STRTR	23.778	450	273	17	71	487	121	533	1.30e-17	85.1	71
scaffold_4_17	sp|Q48727|BGAL_LACLA	24.340	530	290	20	87	574	127	587	1.50e-17	85.1	84
scaffold_4_17	sp|Q7MG04|BGAL_VIBVY	24.174	484	277	18	22	452	50	496	1.55e-17	85.1	74
scaffold_4_17	sp|A1SWB8|BGAL_PSYIN	24.017	483	277	18	22	450	51	497	1.91e-17	84.7	73
scaffold_4_17	sp|P12265|BGLR_MOUSE	21.996	541	348	21	9	503	29	541	2.01e-17	84.3	85
scaffold_4_17	sp|Q56307|BGAL_THEMA	24.628	471	261	18	17	436	37	464	2.17e-17	84.3	72
scaffold_4_17	sp|A7LXS9|BGH2A_BACO1	23.362	351	231	12	73	403	105	437	2.37e-17	84.3	57
scaffold_4_17	sp|A8GGN3|BGAL_SERP5	23.041	434	278	13	11	404	45	462	3.44e-17	84.0	67
scaffold_4_17	sp|Q8D4H3|BGAL_VIBVU	24.051	474	287	17	8	452	68	497	7.99e-17	82.8	76
scaffold_4_17	sp|P0C1Y0|BGAL_LACDE	26.087	368	208	13	74	406	130	468	1.35e-16	82.0	57
scaffold_4_17	sp|Q1G9Z4|BGAL_LACDA	26.087	368	208	13	74	406	130	468	1.40e-16	82.0	57
scaffold_4_17	sp|A9R0J8|BGAL_YERPG	23.002	413	262	12	74	454	121	509	3.06e-16	80.9	65
scaffold_4_17	sp|Q7CIZ3|BGAL_YERPE	23.002	413	262	12	74	454	131	519	3.12e-16	80.9	65
scaffold_4_17	sp|Q1CI76|BGAL_YERPN	23.002	413	262	12	74	454	131	519	3.12e-16	80.9	65
scaffold_4_17	sp|Q1C6T8|BGAL_YERPA	23.002	413	262	12	74	454	131	519	3.12e-16	80.9	65
scaffold_4_17	sp|A4TLL5|BGAL_YERPP	23.002	413	262	12	74	454	131	519	3.12e-16	80.9	65
scaffold_4_17	sp|A7FH78|BGAL_YERP3	23.002	413	262	12	74	454	131	519	3.33e-16	80.9	65
scaffold_4_17	sp|Q669R9|BGAL_YERPS	23.002	413	262	12	74	454	131	519	3.53e-16	80.5	65
scaffold_4_17	sp|B2K6E6|BGAL_YERPB	23.002	413	262	12	74	454	131	519	3.53e-16	80.5	65
scaffold_4_17	sp|B1JI86|BGAL_YERPY	23.002	413	262	12	74	454	131	519	3.53e-16	80.5	65
scaffold_4_17	sp|B1LIM9|BGAL_ECOSM	23.622	508	302	20	2	457	34	507	1.22e-15	79.0	78
scaffold_4_17	sp|A1JTC4|BGAL_YERE8	23.096	394	239	13	91	450	151	514	1.25e-15	79.0	62
scaffold_4_17	sp|Q6D736|BGAL_PECAS	24.416	471	294	17	9	450	72	509	1.73e-15	78.6	76
scaffold_4_17	sp|B5XQY2|BGAL_KLEP3	22.816	412	263	15	74	457	130	514	3.97e-15	77.4	66
scaffold_4_17	sp|O77695|BGLR_CHLAE	21.561	538	354	21	9	501	26	540	5.74e-15	76.3	84
scaffold_4_17	sp|O33815|BGAL_STAXY	25.054	467	260	22	14	436	40	460	6.44e-15	76.6	72
scaffold_4_17	sp|Q2XQU3|BGAL2_ENTCL	21.429	476	315	16	9	457	65	508	6.65e-15	76.6	77
scaffold_4_17	sp|P08236|BGLR_HUMAN	21.154	520	353	19	22	501	41	543	1.02e-14	75.5	82
scaffold_4_17	sp|Q75W54|EBM_ARATH	25.123	406	239	18	67	416	81	477	1.69e-14	75.1	60
scaffold_4_17	sp|P06219|BGAL1_KLEPN	22.573	412	264	15	74	457	129	513	1.74e-14	75.1	66
scaffold_4_17	sp|A6T8X0|BGAL1_KLEP7	22.573	412	264	15	74	457	130	514	1.74e-14	75.1	66
scaffold_4_17	sp|A4W7D2|BGAL_ENT38	22.656	512	302	18	2	457	35	508	2.03e-14	75.1	78
scaffold_4_17	sp|Q9K9C6|BGAL_HALH5	23.622	381	230	14	84	436	136	483	2.50e-14	74.7	60
scaffold_4_17	sp|P05804|BGLR_ECOLI	21.173	614	399	22	22	583	15	595	3.24e-14	73.9	96
scaffold_4_17	sp|Q5R5N6|BGLR_PONAB	20.851	470	307	17	72	501	99	543	3.71e-14	73.9	74
scaffold_4_17	sp|Q04F24|BGAL_OENOB	21.124	516	326	16	13	500	73	535	1.43e-13	72.4	84
scaffold_4_17	sp|B7N8Q1|BGAL_ECOLU	22.780	518	294	21	2	457	34	507	1.52e-13	72.0	78
scaffold_4_17	sp|Q3Z583|BGAL_SHISS	22.124	452	262	17	46	457	106	507	1.66e-13	72.0	71
scaffold_4_17	sp|A3FEW8|BGAL_ENTAG	22.780	518	294	20	2	457	35	508	1.80e-13	72.0	78
scaffold_4_17	sp|B2VHN8|BGAL_ERWT9	22.222	360	245	10	65	404	120	464	1.99e-13	71.6	58
scaffold_4_17	sp|A1A831|BGAL_ECOK1	22.201	518	297	20	2	457	34	507	2.58e-13	71.2	78
scaffold_4_17	sp|Q1RFJ2|BGAL_ECOUT	22.201	518	297	20	2	457	34	507	2.69e-13	71.2	78
scaffold_4_17	sp|Q0TKT1|BGAL_ECOL5	22.201	518	297	20	2	457	34	507	2.91e-13	71.2	78
scaffold_4_17	sp|Q48846|BGAL_LATSK	22.715	383	229	13	83	436	144	488	3.00e-13	70.9	61
scaffold_4_17	sp|Q8FKG6|BGAL_ECOL6	22.201	518	297	20	2	457	34	507	3.43e-13	70.9	78
scaffold_4_17	sp|Q47077|BGAL1_ENTCL	21.689	438	281	15	46	457	107	508	1.06e-12	69.3	71
scaffold_4_17	sp|A8AKB8|BGAL_CITK8	23.393	389	237	12	46	404	106	463	1.11e-12	69.3	61
scaffold_4_17	sp|O07684|BGAL_LACAC	21.446	401	249	12	67	436	126	491	1.93e-12	68.2	63
scaffold_4_17	sp|Q32JB6|BGAL_SHIDS	21.460	452	265	16	46	457	106	507	2.22e-12	68.6	71
scaffold_4_17	sp|Q8VNN2|BGAL_ECOLX	22.788	452	259	18	46	457	111	512	2.30e-12	68.6	71
scaffold_4_17	sp|Q5H7P5|EBM_LILLO	25.107	466	286	22	67	478	77	533	2.75e-12	68.2	71
scaffold_4_17	sp|P00722|BGAL_ECOLI	22.788	452	259	18	46	457	106	507	3.03e-12	68.2	71
scaffold_4_17	sp|B1J0T5|BGAL_ECOLC	21.677	489	298	18	9	457	64	507	6.35e-12	67.0	77
scaffold_4_17	sp|Q8X685|BGAL_ECO57	21.381	449	269	16	46	457	106	507	6.80e-12	67.0	71
scaffold_4_17	sp|B5Z2P7|BGAL_ECO5E	21.381	449	269	16	46	457	106	507	6.92e-12	67.0	71
scaffold_4_17	sp|A7KGA5|BGAL2_KLEPN	22.008	518	298	20	2	457	34	507	8.66e-12	66.6	78
scaffold_4_17	sp|A6TI29|BGAL2_KLEP7	22.008	518	298	20	2	457	34	507	9.76e-12	66.2	78
scaffold_4_17	sp|B7UJI9|BGAL_ECO27	21.622	518	300	20	2	457	34	507	1.15e-11	66.2	78
scaffold_4_17	sp|A7ZI91|BGAL_ECO24	21.677	489	298	18	9	457	64	507	1.53e-11	65.9	77
scaffold_4_17	sp|A7ZWZ1|BGAL_ECOHS	21.677	489	298	18	9	457	64	507	1.57e-11	65.9	77
scaffold_4_17	sp|A9MQ82|BGAL_SALAR	22.759	435	276	15	48	454	102	504	1.64e-11	65.5	70
scaffold_4_17	sp|Q02603|BGAL_LEULA	21.404	570	329	21	63	579	121	624	2.10e-11	65.1	89
scaffold_4_17	sp|Q59140|BGAL_ARTSB	22.418	397	211	15	45	404	99	435	2.86e-10	61.6	62
scaffold_4_17	sp|Q59750|BGAL_RHIML	21.412	425	245	15	113	501	95	466	7.38e-10	60.1	67
scaffold_4_17	sp|Q7WTB4|BGAL_LACHE	23.256	387	217	17	87	436	148	491	7.39e-10	60.1	60
scaffold_4_17	sp|P70753|BGAL_ACTPL	21.617	569	311	21	15	512	37	541	9.32e-10	60.1	85
scaffold_4_17	sp|Q56F26|EBDG_AMYOR	23.134	402	258	14	53	423	103	484	1.44e-08	56.2	64
scaffold_4_17	sp|T2KN75|PLH17_FORAG	31.579	114	71	4	71	180	88	198	5.67e-06	47.8	19
scaffold_4_17	sp|Q4WAH4|MANBB_ASPFU	23.684	266	176	10	163	409	181	438	2.25e-05	45.8	42
scaffold_4_17	sp|B0YBU9|MANBB_ASPFC	23.684	266	176	10	163	409	181	438	3.14e-05	45.4	42
scaffold_4_17	sp|A1CGA8|MANBB_ASPCL	23.134	268	175	11	163	409	181	438	3.86e-05	45.1	42
scaffold_4_17	sp|A1D911|MANBB_NEOFI	23.308	266	177	9	163	409	181	438	1.28e-04	43.1	42
scaffold_4_17	sp|Q0CCA0|MANBB_ASPTN	33.333	87	49	2	345	422	369	455	2.45e-04	42.4	13
scaffold_7_13	sp|B7EA73|PSA_ORYSJ	25.105	478	305	14	38	488	48	499	3.96e-20	94.0	56
scaffold_7_13	sp|Q8H0S9|PSA_ARATH	27.559	381	221	17	91	446	103	453	1.80e-18	89.0	44
scaffold_7_13	sp|O96935|AMPN_PLAF7	25.054	459	297	20	16	445	214	654	3.09e-18	88.2	54
scaffold_7_13	sp|P37893|AMPN_CAUVC	24.890	454	301	17	4	445	25	450	1.43e-16	82.8	55
scaffold_7_13	sp|P45274|AMPN_HAEIN	27.273	385	229	15	86	445	91	449	1.47e-15	79.3	45
scaffold_7_13	sp|P04825|AMPN_ECOLI	26.766	269	183	7	182	443	185	446	2.38e-15	78.6	33
scaffold_10_17	sp|P43153|COLA_CLOPE	31.646	79	50	2	487	565	787	861	5.51e-04	41.6	11
scaffold_10_41	sp|T2KMF4|PLH4_FORAG	23.767	223	145	7	107	308	828	1046	5.89e-04	40.0	59
scaffold_10_42	sp|T2KMF4|PLH4_FORAG	30.159	126	79	4	2	123	1118	1238	1.17e-08	53.1	54
scaffold_11_29	sp|A7LXS9|BGH2A_BACO1	31.856	835	438	19	8	767	26	804	3.36e-118	376	92
scaffold_11_29	sp|T2KM09|PLH16_FORAG	29.289	816	453	23	1	760	23	770	6.16e-85	290	92
scaffold_11_29	sp|T2KN75|PLH17_FORAG	26.575	730	435	26	73	746	50	734	2.15e-55	205	81
scaffold_11_29	sp|P77989|BGAL_THEP3	27.646	633	357	23	69	669	23	586	4.51e-51	189	73
scaffold_11_29	sp|P26257|BGAL_THETU	26.010	619	363	26	74	657	26	584	7.79e-39	152	71
scaffold_11_29	sp|Q5LIC7|BGLR_BACFN	24.394	701	421	20	19	681	35	664	1.40e-38	151	80
scaffold_11_29	sp|T2KPJ7|PLH8_FORAG	27.064	436	252	14	73	483	74	468	1.56e-38	152	62
scaffold_11_29	sp|T2KPJ7|PLH8_FORAG	34.862	109	61	4	599	698	606	713	2.30e-08	56.2	62
scaffold_11_29	sp|B1LIM9|BGAL_ECOSM	28.085	470	260	19	70	497	66	499	4.20e-32	132	52
scaffold_11_29	sp|Q59140|BGAL_ARTSB	28.310	491	255	20	26	481	29	457	8.69e-32	131	55
scaffold_11_29	sp|Q56307|BGAL_THEMA	28.266	421	229	17	66	451	59	441	9.09e-32	131	47
scaffold_11_29	sp|Q47077|BGAL1_ENTCL	27.022	507	285	20	36	502	44	505	5.50e-31	129	56
scaffold_11_29	sp|Q6LL68|BGAL_PHOPR	26.190	462	265	17	72	497	72	493	6.44e-31	129	51
scaffold_11_29	sp|A5F5U6|BGAL_VIBC3	25.000	460	287	16	71	502	72	501	6.46e-31	129	52
scaffold_11_29	sp|A1JTC4|BGAL_YERE8	25.306	490	297	16	36	488	50	507	7.17e-31	129	55
scaffold_11_29	sp|P24131|BGAL_CLOAT	27.481	393	223	13	115	479	122	480	8.66e-31	128	44
scaffold_11_29	sp|A1SWB8|BGAL_PSYIN	26.096	502	292	18	34	497	37	497	1.54e-30	127	56
scaffold_11_29	sp|Q8XP19|BGLR_CLOPE	26.087	368	217	10	117	451	67	412	4.56e-30	124	40
scaffold_11_29	sp|P00723|BGAL_KLULA	26.347	501	284	20	75	515	61	536	6.04e-30	125	53
scaffold_11_29	sp|O52847|BGAL_PRIM3	24.120	568	305	19	69	580	81	578	1.07e-29	125	62
scaffold_11_29	sp|Q03WL0|BGAL_LEUMM	24.689	482	298	16	78	522	67	520	4.39e-29	123	54
scaffold_11_29	sp|P23989|BGAL_STRTR	29.676	401	218	17	111	481	115	481	5.74e-29	122	45
scaffold_11_29	sp|Q669R9|BGAL_YERPS	26.290	407	256	13	115	497	128	514	9.33e-29	122	46
scaffold_11_29	sp|B2K6E6|BGAL_YERPB	26.290	407	256	13	115	497	128	514	9.33e-29	122	46
scaffold_11_29	sp|B1JI86|BGAL_YERPY	26.290	407	256	13	115	497	128	514	9.33e-29	122	46
scaffold_11_29	sp|A9R0J8|BGAL_YERPG	26.290	407	256	13	115	497	118	504	9.77e-29	122	46
scaffold_11_29	sp|A7FH78|BGAL_YERP3	26.290	407	256	13	115	497	128	514	1.03e-28	122	46
scaffold_11_29	sp|Q3Z583|BGAL_SHISS	27.660	470	262	18	70	497	66	499	1.35e-28	121	52
scaffold_11_29	sp|Q7CIZ3|BGAL_YERPE	26.290	407	256	13	115	497	128	514	1.37e-28	121	46
scaffold_11_29	sp|Q1CI76|BGAL_YERPN	26.290	407	256	13	115	497	128	514	1.37e-28	121	46
scaffold_11_29	sp|Q1C6T8|BGAL_YERPA	26.290	407	256	13	115	497	128	514	1.37e-28	121	46
scaffold_11_29	sp|A4TLL5|BGAL_YERPP	26.290	407	256	13	115	497	128	514	1.37e-28	121	46
scaffold_11_29	sp|Q9K9C6|BGAL_HALH5	26.329	395	227	12	115	479	121	481	1.44e-28	121	44
scaffold_11_29	sp|A0KQH4|BGAL_AERHH	25.055	451	266	17	80	491	78	495	3.91e-28	120	50
scaffold_11_29	sp|P06864|BGA2_ECOLI	27.273	407	239	13	76	451	69	449	4.32e-28	120	45
scaffold_11_29	sp|Q1RFJ2|BGAL_ECOUT	27.872	470	261	19	70	497	66	499	7.27e-28	119	52
scaffold_11_29	sp|A1A831|BGAL_ECOK1	27.872	470	261	19	70	497	66	499	7.53e-28	119	52
scaffold_11_29	sp|Q32JB6|BGAL_SHIDS	27.872	470	261	19	70	497	66	499	7.59e-28	119	52
